StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q0b,Q1a,Q1b,Q1b_5_TEXT,Q1b_5_OTHER_CAT,Q1c,Q1c_4_TEXT,Q1c_4_OTHER_CAT,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q2_17,Q2_18,Q2_19,Q2_20,Q2_21,Q2_22,Q2_23,Q3a_1,Q3b,Q3c_1,Q3d,Q4a,Q4a_4_TEXT,Q4a_4_Category,Q4b,Q4b_4_TEXT,Q4b_4_Category,Q4c,Q5a,Q5a_7_TEXT,Q5b,Q5b_4_TEXT,Q5c,Q5d,Q5e,Q5f,Q6 - REDACTED,Q4b_4_TEXT - Topics
4/6/18 2:50,4/6/18 2:55,IP Address,100,289,TRUE,4/6/18 2:55,R_r3eXTjuLYPhqv6h,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Like,Neutral,Neutral,Neutral,Neutral,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt nearly equal about both answer choices,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Completely agree with the option I chose,Other,Not how NICE operates,Institutional,Other,Not how NICE determines WTP threshold,Convention,High-income countries,Government,,Female,,25-40,10-May,5+,High-income countries,,
4/6/18 7:34,4/6/18 7:47,IP Address,100,756,TRUE,4/6/18 7:47,R_2Bg4oxx7ZoKTJk9,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Like,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt conflicted but had a clear preference,I have never contributed to a cost-effectiveness analysis.,,,,,,,Master's Student,,Non-binary,,25-40,10+,0,A combination of both,,
4/6/18 8:17,4/6/18 8:31,IP Address,100,790,TRUE,4/6/18 8:31,R_x91q5PFh0PbT1dv,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should not fund Drug X at current prices.","Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Only fund Drug X for half of the eligible population (chosen at random) to reduce budget impact concerns.,,,Dislike,Dislike,Dislike,Dislike,Like,Like,Dislike,Dislike,Like,Like,Dislike,Dislike,Like,Like,Like,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt conflicted but had a clear preference,1x GDP,,,It is approximately the true WTP according to the current budget.,,Budget WTP,Low- and middle-income countries,Master's Student,,Female,,<25,<1,0,A combination of both,,
4/8/18 7:35,4/8/18 7:46,IP Address,100,688,TRUE,4/8/18 7:46,R_WrgSj8GCvfFE2Wt,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Only fund Drug X for half of the eligible population (chosen at random) to reduce budget impact concerns.,,,Like,Like,Like,Like,Like,Like,Neutral,Neutral,Neutral,Neutral,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt nearly equal about both answer choices,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,I have never contributed to a cost-effectiveness analysis.,,,,,,,Master's Student,,Female,,25-40,<1,0,High-income countries,,
4/8/18 8:44,4/8/18 8:58,IP Address,100,845,TRUE,4/8/18 8:58,R_1nTK2KoMJIUlOUp,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers should wait until more competitors or generic options enter the market.",,,Only fund Drug X for half of the eligible population (chosen at random) to reduce budget impact concerns.,,,Like,Like,Dislike,Dislike,Like,Like,Dislike,Dislike,Like,Like,Dislike,Dislike,Like,Like,Like,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Completely agree with the option I chose,I have never contributed to a cost-effectiveness analysis.,,,,,,,Master's Student,,Female,,<25,<1,0,High-income countries,,
4/8/18 9:36,4/8/18 9:44,IP Address,100,445,TRUE,4/8/18 9:44,R_1LhXOgx0fzrcC3N,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dislike,Dislike,Neutral,Neutral,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt conflicted but had a clear preference,1x GDP,,,It is approximately the true societal WTP.,,Societal WTP,High-income countries,Master's Student,,Female,,<25,<1,2-Jan,High-income countries,,
4/8/18 11:59,4/8/18 12:03,IP Address,100,261,TRUE,4/8/18 12:03,R_2c5FCMzyP2Yu8eJ,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Dislike,Like,Like,Like,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt nearly equal about both answer choices,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt conflicted but had a clear preference,3x GDP,,,It is approximately the true societal WTP.,,Societal WTP,A combination of both,Master's Student,,Female,,<25,<1,0,A combination of both,,
4/8/18 16:26,4/8/18 16:28,IP Address,100,129,TRUE,4/8/18 16:28,R_2EboaLCtFWr02ne,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Only fund Drug X for half of the eligible population (chosen at random) to reduce budget impact concerns.,,,Like,Neutral,Neutral,Neutral,Dislike,Like,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Like,Neutral,Neutral,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt conflicted but had a clear preference,3x GDP,,,It is approximately the true societal WTP.,,Societal WTP,Low- and middle-income countries,Master's Student,,Female,,<25,<1,0,High-income countries,,
4/8/18 16:50,4/8/18 16:54,IP Address,100,233,TRUE,4/8/18 16:54,R_1gIr4JC2FEPwnjD,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Fund Drug X for all eligible patients.,,,Neutral,Neutral,Neutral,Neutral,Like,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Dislike,Neutral,Neutral,Neutral,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,1x GDP,,,It is approximately the true societal WTP.,,Societal WTP,A combination of both,Master's Student,,Female,,<25,<1,2-Jan,A combination of both,,
4/8/18 17:09,4/8/18 17:13,IP Address,100,242,TRUE,4/8/18 17:13,R_vCrZoyjsuDrgsSd,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Dislike,Dislike,Like,Like,Dislike,Dislike,Like,Like,Like,Like,Dislike,Dislike,Like,Like,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,1x GDP,,,It is the convention in the literature.,,Convention,High-income countries,Master's Student,,Female,,<25,<1,2-Jan,High-income countries,,
4/8/18 17:27,4/8/18 17:32,IP Address,100,282,TRUE,4/8/18 17:32,R_3PBtcAQFb36GNsq,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Fund Drug X for all eligible patients.,,,Like,Neutral,Neutral,Dislike,Neutral,Like,Dislike,Neutral,Neutral,Dislike,Like,Neutral,Dislike,Neutral,Neutral,Like,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Completely agree with the option I chose,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Completely agree with the option I chose,1x GDP,,,It is the convention in the literature.,,Convention,A combination of both,Master's Student,,Female,,<25,<1,0,A combination of both,,
4/8/18 20:29,4/8/18 20:35,IP Address,100,354,TRUE,4/8/18 20:35,R_bfQBCi2M1wC7BTj,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers should wait until more competitors or generic options enter the market.",,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Like,Like,Neutral,Like,Like,Neutral,Neutral,Neutral,Neutral,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt conflicted but had a clear preference,I have never contributed to a cost-effectiveness analysis.,,,,,,,Other,,Male,,<25,<1,0,A combination of both,,
4/8/18 22:15,4/8/18 22:18,IP Address,100,159,TRUE,4/8/18 22:18,R_1KqDfrpUAYTtWg0,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should not fund Drug X at current prices.","Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Neutral,Neutral,Neutral,Neutral,Like,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt nearly equal about both answer choices,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt nearly equal about both answer choices,I have never contributed to a cost-effectiveness analysis.,,,,,,,Master's Student,,Female,,<25,<1,0,A combination of both,,
4/9/18 0:33,4/9/18 0:42,IP Address,100,582,TRUE,4/9/18 0:42,R_tQlj74cK2cGUiKl,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Like,Like,Like,Neutral,Neutral,Neutral,Neutral,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Completely agree with the option I chose,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Completely agree with the option I chose,Other,I have never had to apply a GDP threshold.,None/Other,It is approximately the true societal WTP.,,Societal WTP,High-income countries,Professor,,Female,,60+,10+,5+,High-income countries,,
4/9/18 2:11,4/9/18 2:35,IP Address,100,1461,TRUE,4/9/18 2:35,R_3EgOmyjHPJyJbMf,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Like,Neutral,Neutral,Like,Like,Neutral,Neutral,Neutral,Neutral,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Completely agree with the option I chose,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Completely agree with the option I chose,Other,NICE recommended threshold (20-30k GBP/QALY),Institutional,Other,NICE recommended threshold,Convention,High-income countries,Industry,,Female,,25-40,5-Jan,5+,High-income countries,,
4/9/18 9:13,4/9/18 9:16,IP Address,100,165,TRUE,4/9/18 9:16,R_1PYrO7yTMbE1ZO6,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Fund Drug X for all eligible patients.,,,Like,Like,Dislike,Dislike,Like,Like,Dislike,Dislike,Dislike,Dislike,Like,Like,Dislike,Dislike,Like,Like,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt conflicted but had a clear preference,I have never contributed to a cost-effectiveness analysis.,,,,,,,Master's Student,,Male,,<25,<1,0,Low- and middle-income countries,,
4/9/18 10:56,4/9/18 10:58,IP Address,100,135,TRUE,4/9/18 10:58,R_2ccEMTFaDLHVski,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should not fund Drug X at current prices.",Other,,,Fund Drug X for all eligible patients.,,,Dislike,Dislike,Neutral,Neutral,Dislike,Like,Like,Neutral,Neutral,Like,Like,Dislike,Neutral,Neutral,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Completely agree with the option I chose,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Completely agree with the option I chose,I have never contributed to a cost-effectiveness analysis.,,,,,,,Master's Student,,Male,,<25,<1,0,A combination of both,,
4/9/18 12:30,4/9/18 12:42,IP Address,100,734,TRUE,4/9/18 12:42,R_OrNHxx9l0s1x7Gh,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Like,Neutral,Dislike,Like,Like,Neutral,Dislike,Like,Like,Neutral,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Completely agree with the option I chose,1x GDP,,,It is the convention in the literature.,,Convention,High-income countries,Master's Student,,Female,,<25,<1,0,High-income countries,,
4/9/18 18:47,4/9/18 19:03,IP Address,100,991,TRUE,4/9/18 19:03,R_2ElWG3bNgz4uJ9P,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Fund Drug X for all eligible patients.,,,Like,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,3x GDP,,,It is the convention in the literature.,,Convention,High-income countries,Professor,,Male,,40-60,10+,5+,A combination of both,,
4/10/18 9:50,4/10/18 10:06,IP Address,100,936,TRUE,4/10/18 10:06,R_25QrRAX8DaPB1gp,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Like,Like,Like,Like,Like,Neutral,Neutral,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt nearly equal about both answer choices,1x GDP,,,It is the convention in the literature.,,Convention,High-income countries,Master's Student,,Male,,25-40,<1,2-Jan,Low- and middle-income countries,,
4/10/18 12:04,4/10/18 12:11,IP Address,100,433,TRUE,4/10/18 12:11,R_br8aXSoToNDunlf,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Like,Dislike,Dislike,Like,Like,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt conflicted but had a clear preference,1x GDP,,,It is the convention in the literature.,,Convention,High-income countries,Post-doc/Research scientist,,Male,,25-40,<1,2-Jan,High-income countries,,
4/11/18 11:57,4/11/18 12:03,IP Address,100,317,TRUE,4/11/18 12:03,R_1nNsAoVqXqE3YiU,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Like,Like,Dislike,Like,Like,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt nearly equal about both answer choices,Other,"$50,000/QALY",1x GDP,Other,It is what Canadian policy makers use for internal decision making,Convention,High-income countries,Professor,,Female,,25-40,10-May,5+,High-income countries,,
4/11/18 13:28,4/11/18 13:34,IP Address,100,350,TRUE,4/11/18 13:34,R_DVvYnI8fIPCIMuZ,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should not fund Drug X at current prices.","Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Like,Like,Like,Like,Like,Neutral,Dislike,Like,Neutral,Dislike,Dislike,Neutral,Neutral,Neutral,Neutral,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt nearly equal about both answer choices,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt conflicted but had a clear preference,3x GDP,,,It is the convention in the literature.,,Convention,High-income countries,Post-doc/Research scientist,,Male,,25-40,5-Jan,5-Mar,High-income countries,,
4/12/18 14:35,4/12/18 14:42,IP Address,100,455,TRUE,4/12/18 14:42,R_10ruC5xwcAdLfqS,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Like,Like,Like,Like,Like,Like,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt conflicted but had a clear preference,Other,"100,000",2x GDP,It is the convention in the literature.,,Convention,High-income countries,Post-doc/Research scientist,,Male,,25-40,5-Jan,2-Jan,High-income countries,,
4/13/18 6:25,4/13/18 6:34,IP Address,100,540,TRUE,4/13/18 6:34,R_30i4qbOs7tiV76H,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Only fund Drug X for half of the eligible population (chosen at random) to reduce budget impact concerns.,,,Like,Like,Neutral,Neutral,Like,Like,Neutral,Neutral,Neutral,Neutral,Dislike,Dislike,Neutral,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,I have never contributed to a cost-effectiveness analysis.,,,,,,,Master's Student,,Male,,<25,<1,0,High-income countries,,
4/13/18 12:35,4/13/18 12:41,IP Address,100,365,TRUE,4/13/18 12:41,R_6tV2Yp1IJ8fpyTv,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Only fund Drug X for half of the eligible population (chosen at random) to reduce budget impact concerns.,,,Like,Like,Neutral,Dislike,Like,Neutral,Dislike,Dislike,Neutral,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt nearly equal about both answer choices,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt nearly equal about both answer choices,I have never contributed to a cost-effectiveness analysis.,,,,,,,PhD Student,,Male,,25-40,5-Jan,2-Jan,High-income countries,,
4/15/18 11:00,4/15/18 11:02,IP Address,100,161,TRUE,4/15/18 11:02,R_eM8d6qrc2aWucCd,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Refuse to fund Drug X at its current price. Wait for a lower price or competitors.,,,Like,Neutral,Like,Neutral,Dislike,Neutral,Neutral,Dislike,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,I have never contributed to a cost-effectiveness analysis.,,,,,,,Master's Student,,Male,,<25,<1,2-Jan,A combination of both,,
4/15/18 13:56,4/15/18 14:02,IP Address,100,339,TRUE,4/15/18 14:02,R_tKwQphomHmmJhSh,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Only fund Drug X for half of the eligible population (chosen at random) to reduce budget impact concerns.,,,Like,Like,Dislike,Dislike,Like,Like,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Completely agree with the option I chose,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Completely agree with the option I chose,1x GDP,,,It is the convention in the literature.,,Convention,High-income countries,Master's Student,,Prefer to self describe,Two Spirit,25-40,10-May,5-Mar,A combination of both,,
4/15/18 15:33,4/15/18 15:43,IP Address,100,634,TRUE,4/15/18 15:43,R_2bUglQFRZoV5bMC,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Only fund Drug X for half of the eligible population (chosen at random) to reduce budget impact concerns.,,,Like,Like,Like,Like,Like,Like,Like,Like,Like,Neutral,Neutral,Dislike,Neutral,Neutral,Neutral,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Completely agree with the option I chose,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Completely agree with the option I chose,3x GDP,,,It is approximately the true societal WTP.,,Societal WTP,High-income countries,Master's Student,,Male,,<25,<1,0,A combination of both,,
4/15/18 17:16,4/15/18 19:02,IP Address,100,6380,TRUE,4/15/18 19:02,R_27rRJUZwnM9XmCC,anonymous,EN,I consent to participate in this survey,It's unclear whether decision-makers should fund Drug X current prices.,"Drug X is cost-effective, but policymakers would have to to reallocate funding from existing programs to pay for the drug.",,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Like,Like,Like,Neutral,Neutral,Neutral,Neutral,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect societal willingness to pay, even if this would result in substantial increases or decreases to the current health budget",Felt nearly equal about both answer choices,"If a program is cost-effective but not affordable, this typically means that policymakers should decrease the willingness to pay threshold.",Felt conflicted but had a clear preference,3x GDP,,,"It is approximately the true societal WTP.,It is approximately the true WTP according to the current budget.",,"Societal WTP, Budget WTP",High-income countries,Master's Student,,Male,,25-40,5-Jan,2-Jan,High-income countries,,
4/15/18 22:55,4/15/18 22:59,IP Address,100,193,TRUE,4/15/18 22:59,R_1mRh2iIL6iKQO3I,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Only fund Drug X for half of the eligible population (chosen at random) to reduce budget impact concerns.,,,Dislike,Dislike,Like,Neutral,Like,Neutral,Like,Neutral,Neutral,Like,Neutral,Like,Like,Neutral,Neutral,Neutral,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt nearly equal about both answer choices,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt nearly equal about both answer choices,I have never contributed to a cost-effectiveness analysis.,,,,,,,Master's Student,,Female,,<25,<1,0,High-income countries,,
4/15/18 23:00,4/15/18 23:01,IP Address,100,53,TRUE,4/15/18 23:01,R_1oF0ovKZe7X8wug,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Fund Drug X for all eligible patients.,,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Like,Neutral,Neutral,Neutral,Dislike,Neutral,Neutral,Neutral,Neutral,Neutral,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt nearly equal about both answer choices,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Felt nearly equal about both answer choices,Other,,,Other,,,High-income countries,Government,,Male,,<25,<1,0,High-income countries,,
4/16/18 8:42,4/16/18 8:48,IP Address,100,322,TRUE,4/16/18 8:48,R_12mSFzd1d4RBnJS,anonymous,EN,I consent to participate in this survey,"In general, decision-makers should fund Drug X at current prices.",,,,Fund Drug X for all eligible patients.,,,Like,Like,Like,Dislike,Like,Like,Like,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,"In the academic literature, the willingness to pay threshold should reflect the current budget, i.e. be explicitly derived from funding interventions in order of cost-effectiveness until budget is exhausted.",Felt conflicted but had a clear preference,"If a program is cost-effective but not affordable, this typically means that policymakers should increase the budget.",Completely agree with the option I chose,1x GDP,,,It is the convention in the literature.,,Convention,Low- and middle-income countries,Master's Student,,Female,,<25,<1,0,A combination of both,,
